Waiting for operation to complete...
Transcript: Anton Czechów żarcik
Confidence: 0.8504632115364075
Word: Anton, start_time: 0.0, end_time: 1.2
Word: ogródku, start_time: 485.0, end_time: 485.4
Word: oddzielonym, start_time: 485.4, end_time: 486.0
Word: wysokim, start_time: 486.0, end_time: 486.4
Word: parkanem, start_time: 486.4, end_time: 486.9
Word: od, start_time: 486.9, end_time: 487.0
Word: podwórka, start_time: 487.0, end_time: 487.4
Word: domu, start_time: 487.4, end_time: 487.8
Word: w, start_time: 487.8, end_time: 487.8
Word: którym, start_time: 487.8, end_time: 488.1
Word: mieszka, start_time: 488.1, end_time: 488.4
Word: na, start_time: 488.4, end_time: 488.6
Word: dzień, start_time: 488.6, end_time: 488.8
Word: jeszcze, start_time: 488.8, end_time: 490.3
Word: jest, start_time: 490.3, end_time: 490.6
Word: dość, start_time: 490.6, end_time: 491.0
Word: chłodno, start_time: 491.0, end_time: 491.5
Word: pod, start_time: 491.5, end_time: 492.6
Word: nawozem, start_time: 492.6, end_time: 493.0
Word: jeszcze, start_time: 493.0, end_time: 493.3
Word: leży, start_time: 493.3, end_time: 493.5
Word: śnieg, start_time: 493.5, end_time: 493.6
Word: drzewa, start_time: 493.6, end_time: 494.6
Word: są, start_time: 494.6, end_time: 494.9
Word: Martwe, start_time: 494.9, end_time: 495.3
Word: Ale, start_time: 495.3, end_time: 496.0
Word: już, start_time: 496.0, end_time: 496.1
Word: pachnie, start_time: 496.1, end_time: 496.4
Word: wiosną, start_time: 496.4, end_time: 496.7
Word: i, start_time: 496.7, end_time: 497.0
Word: gawrony, start_time: 497.0, end_time: 497.7
Word: układając, start_time: 497.7, end_time: 498.2
Word: się, start_time: 498.2, end_time: 498.4
Word: do, start_time: 498.4, end_time: 498.5
Word: snu, start_time: 498.5, end_time: 498.6
Word: krzyczą, start_time: 498.6, end_time: 499.1
Word: głośno, start_time: 499.1, end_time: 499.6
Word: zbliżam, start_time: 499.6, end_time: 501.4
Word: się, start_time: 501.4, end_time: 501.4
Word: do, start_time: 501.4, end_time: 501.6
Word: parkanu, start_time: 501.6, end_time: 502.0
Word: I, start_time: 502.0, end_time: 502.2
Word: długo, start_time: 502.2, end_time: 502.8
Word: patrzy, start_time: 502.8, end_time: 502.8
Word: przez, start_time: 502.8, end_time: 503.5
Word: szczelinę, start_time: 503.5, end_time: 504.1
Word: widzę, start_time: 504.1, end_time: 505.4
Word: jak, start_time: 505.4, end_time: 505.5
Word: na, start_time: 505.5, end_time: 505.7
Word: dzień, start_time: 505.7, end_time: 505.9
Word: kawy, start_time: 505.9, end_time: 506.2
Word: Chodź, start_time: 506.2, end_time: 506.4
Word: na, start_time: 506.4, end_time: 506.6
Word: ganek, start_time: 506.6, end_time: 506.9
Word: i, start_time: 506.9, end_time: 507.0
Word: kierujesz, start_time: 507.0, end_time: 508.0
Word: smutne, start_time: 508.0, end_time: 508.5
Word: tęskne, start_time: 508.5, end_time: 509.3
Word: spojrzenia, start_time: 509.3, end_time: 509.9
Word: na, start_time: 509.9, end_time: 510.0
Word: niebo, start_time: 510.0, end_time: 510.7
Word: Wiosenny, start_time: 510.7, end_time: 512.5
Word: wiatr, start_time: 512.5, end_time: 512.7
Word: wieje, start_time: 512.7, end_time: 513.7
Word: i, start_time: 513.7, end_time: 513.7
Word: wprost, start_time: 513.7, end_time: 514.2
Word: bladą, start_time: 514.2, end_time: 514.8
Word: twarz, start_time: 514.8, end_time: 515.0
Word: Przypominają, start_time: 515.0, end_time: 517.4
Word: o, start_time: 517.4, end_time: 517.6
Word: tamtym, start_time: 517.6, end_time: 518.1
Word: wietrze, start_time: 518.1, end_time: 518.5
Word: których, start_time: 518.5, end_time: 519.2
Word: udział, start_time: 519.2, end_time: 519.5
Word: wtedy, start_time: 519.5, end_time: 519.8
Word: na, start_time: 519.8, end_time: 520.0
Word: górze, start_time: 520.0, end_time: 520.3
Word: kiedy, start_time: 520.3, end_time: 520.6
Word: słyszała, start_time: 520.6, end_time: 521.1
Word: owe, start_time: 521.1, end_time: 521.4
Word: trzy, start_time: 521.4, end_time: 521.7
Word: słowa, start_time: 521.7, end_time: 522.1
Word: i, start_time: 522.1, end_time: 522.2
Word: twarz, start_time: 522.2, end_time: 523.6
Word: jej, start_time: 523.6, end_time: 524.0
Word: staje, start_time: 524.0, end_time: 524.5
Word: się, start_time: 524.5, end_time: 524.6
Word: smutny, start_time: 524.6, end_time: 525.2
Word: smutna, start_time: 525.2, end_time: 525.3
Word: po, start_time: 525.3, end_time: 526.5
Word: twarzy, start_time: 526.5, end_time: 527.5
Word: spływały, start_time: 527.5, end_time: 527.9
Word: za, start_time: 527.9, end_time: 528.4
Transcript:  i biedna dziewczyna wyciąga obie ręce jakby prosząc wiatru żeby przyniósł jej jeszcze raz te słowa a ja doczekawszy się powiewu wiatru mówię półgłosem Kocham cię Madziu Boże drogi co stanie się z Netią wydaje okrzyk uśmiecha się całą twarzą i wyciąga ręce ku wiatrowi Radosna szczęśliwa taka ładna A ja idę pakować się do drogi to było już dawno teraz na dzień k jest już mężatką czy wydano ją czy sama wyszła za drobnego urzędnika to nie ma znaczenia ma troje dzieci a tego jakiś wychodzili na saneczki jak wiatr przynosił jej słowa kocham cię na dzień kobie zapomniała jest to dla niej teraz najszczęśliwsze najtańsze i najpiękniejsze wspomnienie całego życia a ja sam teraz kiedy jestem starszy już nie rozumiem po co mówi
Confidence: 0.9528316855430603
Word: i, start_time: 529.3, end_time: 529.3
Word: biedna, start_time: 529.3, end_time: 530.0
Word: dziewczyna, start_time: 530.0, end_time: 530.3
Word: wyciąga, start_time: 530.3, end_time: 530.8
Word: obie, start_time: 530.8, end_time: 531.1
Word: ręce, start_time: 531.1, end_time: 531.5
Word: jakby, start_time: 531.5, end_time: 532.1
Word: prosząc, start_time: 532.1, end_time: 532.7
Word: wiatru, start_time: 532.7, end_time: 533.2
Word: żeby, start_time: 533.2, end_time: 533.4
Word: przyniósł, start_time: 533.4, end_time: 534.0
Word: jej, start_time: 534.0, end_time: 534.5
Word: jeszcze, start_time: 534.5, end_time: 534.7
Word: raz, start_time: 534.7, end_time: 534.9
Word: te, start_time: 534.9, end_time: 535.3
Word: słowa, start_time: 535.3, end_time: 535.7
Word: a, start_time: 535.7, end_time: 535.8
Word: ja, start_time: 535.8, end_time: 537.5
Word: doczekawszy, start_time: 537.5, end_time: 538.1
Word: się, start_time: 538.1, end_time: 538.1
Word: powiewu, start_time: 538.1, end_time: 538.9
Word: wiatru, start_time: 538.9, end_time: 539.0
Word: mówię, start_time: 539.0, end_time: 540.2
Word: półgłosem, start_time: 540.2, end_time: 540.5
Word: Kocham, start_time: 540.5, end_time: 542.9
Word: cię, start_time: 542.9, end_time: 543.1
Word: Madziu, start_time: 543.1, end_time: 543.5
Word: Boże, start_time: 543.5, end_time: 545.4
Word: drogi, start_time: 545.4, end_time: 545.7
Word: co, start_time: 545.7, end_time: 546.3
Word: stanie, start_time: 546.3, end_time: 546.6
Word: się, start_time: 546.6, end_time: 546.8
Word: z, start_time: 546.8, end_time: 546.8
Word: Netią, start_time: 546.8, end_time: 547.2
Word: wydaje, start_time: 547.2, end_time: 548.3
Word: okrzyk, start_time: 548.3, end_time: 548.5
Word: uśmiecha, start_time: 548.5, end_time: 549.5
Word: się, start_time: 549.5, end_time: 549.7
Word: całą, start_time: 549.7, end_time: 550.0
Word: twarzą, start_time: 550.0, end_time: 550.4
Word: i, start_time: 550.4, end_time: 550.5
Word: wyciąga, start_time: 550.5, end_time: 551.3
Word: ręce, start_time: 551.3, end_time: 551.5
Word: ku, start_time: 551.5, end_time: 551.7
Word: wiatrowi, start_time: 551.7, end_time: 552.2
Word: Radosna, start_time: 552.2, end_time: 553.0
Word: szczęśliwa, start_time: 553.0, end_time: 554.0
Word: taka, start_time: 554.0, end_time: 554.3
Word: ładna, start_time: 554.3, end_time: 554.7
Word: A, start_time: 554.7, end_time: 554.8
Word: ja, start_time: 554.8, end_time: 555.8
Word: idę, start_time: 555.8, end_time: 556.1
Word: pakować, start_time: 556.1, end_time: 556.3
Word: się, start_time: 556.3, end_time: 556.6
Word: do, start_time: 556.6, end_time: 556.8
Word: drogi, start_time: 556.8, end_time: 557.0
Word: to, start_time: 557.0, end_time: 558.8
Word: było, start_time: 558.8, end_time: 559.0
Word: już, start_time: 559.0, end_time: 559.1
Word: dawno, start_time: 559.1, end_time: 559.4
Word: teraz, start_time: 559.4, end_time: 560.7
Word: na, start_time: 560.7, end_time: 561.0
Word: dzień, start_time: 561.0, end_time: 561.2
Word: k, start_time: 561.2, end_time: 561.3
Word: jest, start_time: 561.3, end_time: 561.5
Word: już, start_time: 561.5, end_time: 561.7
Word: mężatką, start_time: 561.7, end_time: 561.8
Word: czy, start_time: 561.8, end_time: 563.4
Word: wydano, start_time: 563.4, end_time: 563.6
Word: ją, start_time: 563.6, end_time: 563.9
Word: czy, start_time: 563.9, end_time: 564.3
Word: sama, start_time: 564.3, end_time: 564.6
Word: wyszła, start_time: 564.6, end_time: 564.8
Word: za, start_time: 564.8, end_time: 565.1
Word: drobnego, start_time: 565.1, end_time: 565.6
Word: urzędnika, start_time: 565.6, end_time: 566.2
Word: to, start_time: 566.2, end_time: 566.7
Word: nie, start_time: 566.7, end_time: 566.8
Word: ma, start_time: 566.8, end_time: 566.9
Word: znaczenia, start_time: 566.9, end_time: 567.0
Word: ma, start_time: 567.0, end_time: 568.1
Word: troje, start_time: 568.1, end_time: 568.4
Word: dzieci, start_time: 568.4, end_time: 568.5
Word: a, start_time: 568.5, end_time: 568.7
Word: tego, start_time: 568.7, end_time: 569.9
Word: jakiś, start_time: 569.9, end_time: 570.3
Word: wychodzili, start_time: 570.3, end_time: 570.9
Word: na, start_time: 570.9, end_time: 571.0
Word: saneczki, start_time: 571.0, end_time: 571.6
Word: jak, start_time: 571.6, end_time: 572.3
Word: wiatr, start_time: 572.3, end_time: 572.6
Word: przynosił, start_time: 572.6, end_time: 573.3
Word: jej, start_time: 573.3, end_time: 573.5
Word: słowa, start_time: 573.5, end_time: 573.8
Word: kocham, start_time: 573.8, end_time: 574.8
Word: cię, start_time: 574.8, end_time: 574.8
Word: na, start_time: 574.8, end_time: 575.0
Word: dzień, start_time: 575.0, end_time: 575.3
Word: kobie, start_time: 575.3, end_time: 576.1
Word: zapomniała, start_time: 576.1, end_time: 576.7
Word: jest, start_time: 576.7, end_time: 577.8
Word: to, start_time: 577.8, end_time: 578.0
Word: dla, start_time: 578.0, end_time: 578.2
Word: niej, start_time: 578.2, end_time: 578.4
Word: teraz, start_time: 578.4, end_time: 578.6
Word: najszczęśliwsze, start_time: 578.6, end_time: 579.8
Word: najtańsze, start_time: 579.8, end_time: 581.1
Word: i, start_time: 581.1, end_time: 581.2
Word: najpiękniejsze, start_time: 581.2, end_time: 582.2
Word: wspomnienie, start_time: 582.2, end_time: 582.7
Word: całego, start_time: 582.7, end_time: 583.2
Word: życia, start_time: 583.2, end_time: 583.5
Word: a, start_time: 583.5, end_time: 583.6
Word: ja, start_time: 583.6, end_time: 584.9
Word: sam, start_time: 584.9, end_time: 585.2
Word: teraz, start_time: 585.2, end_time: 585.5
Word: kiedy, start_time: 585.5, end_time: 586.4
Word: jestem, start_time: 586.4, end_time: 586.6
Word: starszy, start_time: 586.6, end_time: 587.1
Word: już, start_time: 587.1, end_time: 588.0
Word: nie, start_time: 588.0, end_time: 588.1
Word: rozumiem, start_time: 588.1, end_time: 588.5
Word: po, start_time: 588.5, end_time: 588.7
Word: co, start_time: 588.7, end_time: 588.9
Word: mówi, start_time: 588.9, end_time: 589.2
Transcript:  pomysłowa Poco żartował
Confidence: 0.603337824344635
Word: pomysłowa, start_time: 589.2, end_time: 589.9
Word: Poco, start_time: 589.9, end_time: 591.0
Word: żartował, start_time: 591.0, end_time: 592.5
